unit_number,time_in_cycles,RUL,sensor_measurement_2_rm,sensor_measurement_3_rm,sensor_measurement_4_rm,sensor_measurement_7_rm,sensor_measurement_8_rm,sensor_measurement_9_rm,sensor_measurement_11_rm,sensor_measurement_12_rm,sensor_measurement_13_rm,sensor_measurement_14_rm,sensor_measurement_15_rm,sensor_measurement_17_rm,sensor_measurement_20_rm,sensor_measurement_21_rm
11,62,178,642.215,1586.5130000000001,1398.919,554.5820000000001,2388.023,9054.179,47.239999999999995,522.203,2388.018,8139.945,8.40221,391.8,39.005,23.39418
11,63,177,642.164,1586.7559999999999,1398.94,554.476,2388.021,9054.382,47.251,522.146,2388.014,8139.668000000001,8.400319999999999,391.8,39.004,23.40238
11,64,176,642.125,1586.191,1399.324,554.521,2388.0150000000003,9053.965,47.265,522.158,2388.016,8139.353,8.39853,391.8,39.006,23.382369999999998
11,65,175,642.1569999999999,1586.226,1400.019,554.528,2388.0150000000003,9053.952000000001,47.272000000000006,522.203,2388.018,8139.307000000001,8.39756,391.7,38.984,23.375239999999998
11,66,174,642.159,1586.625,1399.741,554.537,2388.0150000000003,9054.965,47.263999999999996,522.225,2388.01,8139.832999999999,8.39775,391.7,38.986999999999995,23.38288
11,67,173,642.181,1586.669,1398.943,554.61,2388.011,9055.848000000002,47.273,522.2450000000001,2388.016,8139.885,8.398579999999999,391.6,38.985,23.35899
11,68,172,642.225,1586.8200000000002,1398.77,554.585,2388.011,9056.448,47.260999999999996,522.2529999999999,2388.0150000000003,8140.094,8.39926,391.6,38.968,23.36398
11,69,171,642.204,1586.879,1398.305,554.487,2388.007,9056.081999999999,47.272000000000006,522.265,2388.0260000000003,8140.240000000001,8.398509999999998,391.6,38.967,23.37655
11,70,170,642.2270000000001,1586.3700000000001,1398.634,554.485,2388.0080000000003,9054.865,47.262,522.25,2388.023,8140.973,8.399600000000001,391.6,38.958,23.38366
11,71,169,642.278,1585.445,1398.123,554.601,2388.009,9055.067,47.29299999999999,522.207,2388.025,8140.987999999999,8.39915,391.5,38.963,23.37771
11,72,168,642.31,1585.899,1398.303,554.467,2388.017,9055.54,47.293,522.1809999999999,2388.028,8141.017,8.39871,391.7,38.959999999999994,23.38134
11,73,167,642.3190000000001,1585.7240000000002,1398.784,554.455,2388.0099999999998,9055.512,47.281,522.274,2388.031,8141.375999999999,8.399510000000001,391.7,38.945,23.37407
11,74,166,642.3489999999999,1585.8049999999998,1398.5120000000002,554.402,2388.014,9056.6,47.288,522.2479999999999,2388.0330000000004,8141.920999999999,8.401979999999998,391.8,38.93,23.39876
11,75,165,642.301,1585.008,1397.773,554.4219999999999,2388.007,9056.669,47.287,522.2149999999999,2388.032,8141.918,8.40412,391.9,38.95,23.403950000000002
11,76,164,642.2360000000001,1584.606,1398.343,554.3530000000001,2387.998,9056.533,47.293,522.1800000000001,2388.037,8141.836,8.406649999999999,392.2,38.934000000000005,23.401739999999997
11,77,163,642.248,1585.004,1398.885,554.2660000000001,2388.004,9056.081,47.272,522.139,2388.0240000000003,8141.811,8.406009999999998,392.2,38.939,23.40475
11,78,162,642.225,1585.551,1398.2130000000002,554.223,2387.998,9056.153,47.28,522.168,2388.023,8141.334,8.405,392.4,38.95,23.409299999999998
11,79,161,642.237,1585.2069999999999,1397.781,554.195,2387.998,9056.603,47.266,522.138,2388.0209999999997,8141.079999999999,8.407410000000002,392.4,38.962,23.394669999999998
11,80,160,642.199,1586.2069999999999,1397.925,554.191,2388.0009999999997,9056.788,47.261,522.1279999999999,2388.018,8140.347,8.410010000000002,392.3,38.983999999999995,23.406979999999997
11,81,159,642.196,1585.9650000000001,1398.5529999999999,554.172,2387.999,9056.705,47.230000000000004,522.1669999999999,2388.012,8140.064,8.408539999999999,392.4,38.974,23.39647
11,82,158,642.201,1585.888,1397.942,554.1949999999999,2387.999,9056.626,47.22,522.2090000000001,2388.0190000000002,8139.329000000001,8.40934,392.2,38.989000000000004,23.390499999999996
11,83,157,642.243,1586.4830000000002,1398.3470000000002,554.242,2388.004,9057.001,47.234,522.0799999999999,2388.016,8139.299000000001,8.41156,392.3,39.006,23.400080000000003
11,84,156,642.215,1586.982,1398.4389999999999,554.207,2388.005,9056.742000000002,47.213,522.078,2388.0150000000003,8138.499000000001,8.4146,392.4,39.004999999999995,23.37722
11,85,155,642.2830000000001,1587.623,1399.028,554.205,2388.0029999999997,9057.264,47.207,522.114,2388.0170000000003,8138.682000000001,8.412609999999999,392.4,39.001,23.37181
11,86,154,642.338,1587.547,1398.946,554.223,2388.011,9056.808,47.218,522.178,2388.018,8138.562000000001,8.41153,392.3,38.980000000000004,23.37683
11,87,153,642.326,1586.574,1398.3049999999998,554.2679999999999,2388.013,9057.651,47.224000000000004,522.2090000000001,2388.031,8138.236,8.415980000000001,392.4,38.983999999999995,23.37258
11,88,152,642.3399999999999,1586.6370000000002,1398.909,554.241,2388.017,9057.578000000001,47.227,522.178,2388.04,8138.675,8.41634,392.2,38.971,23.36937
11,89,151,642.332,1586.926,1399.512,554.274,2388.018,9056.924,47.236000000000004,522.1890000000001,2388.038,8138.822,8.41564,392.4,38.955,23.384320000000002
11,90,150,642.35,1587.104,1399.1879999999999,554.304,2388.0190000000002,9057.907000000001,47.221,522.189,2388.04,8138.942,8.41258,392.4,38.938,23.36998
11,91,149,642.356,1587.835,1399.287,554.278,2388.023,9057.992,47.234,522.183,2388.045,8140.0070000000005,8.412749999999999,392.4,38.93,23.3732
11,92,148,642.383,1587.4270000000001,1399.611,554.309,2388.029,9057.75,47.243,522.155,2388.036,8140.38,8.41426,392.6,38.937,23.39244
11,93,147,642.3240000000001,1587.5759999999998,1399.761,554.254,2388.034,9057.241,47.257000000000005,522.184,2388.0420000000004,8140.5,8.41329,392.3,38.919000000000004,23.37984
11,94,146,642.3549999999999,1587.434,1400.775,554.234,2388.032,9056.823999999999,47.263,522.283,2388.041,8140.882,8.40999,392.0,38.918,23.393099999999997
11,95,145,642.3589999999999,1587.518,1400.605,554.268,2388.032,9055.861,47.266,522.285,2388.034,8141.1720000000005,8.413900000000002,392.0,38.921,23.40468
11,96,144,642.299,1587.3529999999998,1399.88,554.266,2388.027,9056.686,47.263999999999996,522.235,2388.0370000000003,8141.308,8.41515,391.9,38.93599999999999,23.40526
11,97,143,642.267,1588.2920000000001,1401.1650000000002,554.154,2388.026,9055.839,47.253,522.225,2388.032,8140.789,8.41318,391.9,38.932,23.41157
11,98,142,642.284,1587.841,1400.647,554.1709999999999,2388.0339999999997,9055.708999999999,47.245000000000005,522.201,2388.025,8140.966,8.4157,392.0,38.949,23.40879
11,99,141,642.269,1587.392,1399.913,554.175,2388.038,9056.589,47.246,522.192,2388.022,8140.965000000001,8.41901,391.8,38.974,23.404149999999998
11,100,140,642.287,1586.9879999999998,1400.218,554.21,2388.04,9055.967999999999,47.259,522.186,2388.0260000000003,8140.8150000000005,8.41742,391.8,38.961,23.40679
11,101,139,642.2549999999999,1586.3380000000002,1399.951,554.217,2388.0370000000003,9056.586,47.263999999999996,522.205,2388.026,8140.774,8.416720000000002,391.7,38.96,23.413069999999998
11,102,138,642.212,1586.484,1399.6529999999998,554.271,2388.028,9057.034,47.284000000000006,522.191,2388.0330000000004,8140.342,8.41701,391.7,38.94799999999999,23.4018
11,103,137,642.2719999999999,1585.319,1399.953,554.263,2388.0260000000003,9057.272,47.263999999999996,522.201,2388.029,8140.5289999999995,8.41617,392.0,38.934999999999995,23.40578
11,104,136,642.2700000000001,1585.121,1398.505,554.283,2388.032,9057.15,47.275,522.085,2388.031,8140.619000000001,8.41326,392.1,38.941,23.403010000000002
11,105,135,642.2520000000001,1585.375,1399.134,554.202,2388.0370000000003,9058.373,47.285000000000004,522.108,2388.036,8140.322999999999,8.40808,392.2,38.943,23.399040000000003
11,106,134,642.25,1586.2220000000002,1399.596,554.2650000000001,2388.048,9058.514,47.263999999999996,522.146,2388.036,8140.387,8.407070000000001,392.2,38.96,23.40205
11,107,133,642.279,1585.423,1398.9099999999999,554.359,2388.052,9058.728,47.275999999999996,522.168,2388.035,8140.780000000001,8.40371,392.1,38.965999999999994,23.39513
11,108,132,642.275,1585.9379999999999,1398.8110000000001,554.302,2388.0389999999998,9059.312,47.285999999999994,522.204,2388.041,8141.140999999999,8.4035,392.0,38.961,23.40563
11,109,131,642.319,1586.341,1398.981,554.263,2388.029,9058.901,47.277,522.2479999999999,2388.0389999999998,8141.4580000000005,8.39632,392.2,38.962,23.40318
11,110,130,642.3050000000001,1586.7869999999998,1398.672,554.208,2388.0240000000003,9059.121,47.279,522.245,2388.036,8142.4079999999985,8.39521,392.1,38.962,23.407649999999997
11,111,129,642.2940000000001,1587.338,1397.848,554.168,2388.024,9058.894,47.295,522.219,2388.039,8141.7159999999985,8.39884,392.2,38.992,23.40465
11,112,128,642.336,1586.8600000000001,1397.5240000000001,554.068,2388.0280000000002,9058.5,47.296,522.255,2388.038,8141.755999999999,8.39574,392.1,39.003,23.41077
11,113,127,642.3399999999999,1587.322,1396.786,554.0649999999999,2388.025,9059.001,47.289,522.234,2388.034,8141.229000000001,8.392840000000001,392.1,39.041,23.40699
11,114,126,642.334,1587.605,1397.712,554.0600000000001,2388.021,9060.123,47.284000000000006,522.24,2388.0350000000003,8141.654,8.39508,392.3,39.046,23.41318
11,115,125,642.2929999999999,1586.393,1397.266,554.1110000000001,2388.022,9060.058,47.267,522.149,2388.031,8142.235000000001,8.40024,392.2,39.045,23.41012
11,116,124,642.296,1585.5729999999999,1397.328,554.143,2388.0170000000003,9059.661,47.301,522.131,2388.0260000000003,8142.658,8.40097,392.1,39.022000000000006,23.406730000000003
11,117,123,642.298,1586.3809999999999,1397.295,554.042,2388.018,9060.181,47.30200000000001,522.022,2388.027,8143.303,8.40375,392.2,38.998,23.4202
11,118,122,642.286,1585.609,1398.692,554.126,2388.025,9061.143,47.287,521.99,2388.012,8143.045000000001,8.40389,392.4,38.981,23.40591
11,119,121,642.264,1585.317,1399.2649999999999,554.112,2388.032,9061.815,47.321,521.957,2388.011,8142.776,8.409049999999999,392.2,38.985,23.40666
11,120,120,642.2139999999999,1585.359,1399.0949999999998,554.1379999999999,2388.036,9062.396,47.335,521.9689999999999,2388.013,8141.767000000002,8.41733,392.2,39.001999999999995,23.409060000000004
11,121,119,642.2729999999999,1584.589,1400.243,554.088,2388.037,9062.651,47.326,521.986,2388.015,8142.33,8.41418,392.3,38.971,23.40013
11,122,118,642.293,1584.775,1401.6709999999998,554.0649999999999,2388.032,9063.181,47.316,521.949,2388.014,8142.963000000001,8.415289999999999,392.2,38.964,23.39181
11,123,117,642.289,1584.97,1401.5059999999999,554.147,2388.041,9062.97,47.331,521.9689999999999,2388.023,8143.5509999999995,8.418099999999999,392.2,38.924,23.38963
11,124,116,642.3,1585.199,1401.761,554.13,2388.044,9062.445000000002,47.316,522.028,2388.0209999999997,8143.966,8.42117,392.1,38.918,23.3819
11,125,115,642.2990000000001,1587.012,1402.442,554.115,2388.038,9062.444,47.346000000000004,521.992,2388.023,8144.056999999999,8.41817,392.0,38.912,23.391
11,126,114,642.286,1587.5859999999998,1402.782,554.066,2388.0389999999998,9062.278999999999,47.33,522.029,2388.025,8143.221,8.42117,392.0,38.933,23.38451
11,127,113,642.237,1587.454,1403.411,554.114,2388.0389999999998,9061.808,47.347,522.047,2388.0260000000003,8142.602000000001,8.42209,392.1,38.959,23.38393
11,128,112,642.243,1587.599,1403.1529999999998,554.129,2388.04,9061.495,47.36900000000001,522.044,2388.033,8143.087999999999,8.420770000000001,392.0,38.955,23.37864
11,129,111,642.2879999999999,1587.583,1403.018,554.201,2388.0389999999998,9062.113,47.363,522.005,2388.038,8143.216,8.4149,392.2,38.931,23.368029999999997
11,130,110,642.337,1586.975,1403.2,554.132,2388.041,9061.833999999999,47.349000000000004,521.9979999999999,2388.0379999999996,8143.829999999999,8.40996,392.3,38.938,23.3482
11,131,109,642.2850000000001,1587.586,1402.821,554.148,2388.035,9060.717999999999,47.35,521.991,2388.0370000000003,8144.558,8.41085,392.2,38.956,23.35915
11,132,108,642.213,1587.456,1402.111,554.1940000000001,2388.0389999999998,9060.591,47.352999999999994,522.009,2388.036,8144.367,8.41211,392.3,38.945,23.36113
11,133,107,642.192,1586.971,1402.317,554.1850000000001,2388.035,9060.397,47.357000000000006,521.946,2388.029,8144.094999999999,8.414719999999999,392.3,38.969,23.36372
11,134,106,642.205,1585.782,1403.023,554.104,2388.036,9061.363000000001,47.362,521.893,2388.036,8143.9259999999995,8.41037,392.3,38.951,23.37019
11,135,105,642.261,1585.151,1402.941,554.143,2388.0440000000003,9061.235999999999,47.348,521.928,2388.04,8143.347,8.41113,392.5,38.949,23.35126
11,136,104,642.274,1584.917,1402.556,554.188,2388.046,9063.168,47.352999999999994,521.835,2388.036,8143.8420000000015,8.4109,392.6,38.940999999999995,23.36804
11,137,103,642.265,1584.5810000000001,1402.387,554.144,2388.0460000000003,9064.386999999999,47.336,521.8459999999999,2388.038,8144.67,8.4111,392.5,38.91199999999999,23.3475
11,138,102,642.3219999999999,1584.029,1402.029,554.236,2388.0469999999996,9064.296,47.327999999999996,521.829,2388.045,8144.029,8.41328,392.5,38.928,23.36043
11,139,101,642.238,1584.113,1402.519,554.2009999999999,2388.044,9064.663,47.327000000000005,521.853,2388.0530000000003,8144.7880000000005,8.41886,392.4,38.949,23.350900000000003
11,140,100,642.273,1584.283,1402.705,554.2769999999999,2388.045,9064.578,47.332,521.8109999999999,2388.048,8144.959000000001,8.419509999999999,392.6,38.947,23.36518
11,141,99,642.254,1584.148,1403.019,554.269,2388.049,9066.133,47.342,521.761,2388.047,8144.37,8.420100000000001,392.8,38.928,23.353289999999998
11,142,98,642.339,1584.114,1403.85,554.3190000000001,2388.048,9066.596,47.347,521.8009999999999,2388.042,8144.875999999999,8.418859999999999,392.8,38.958999999999996,23.35376
11,143,97,642.331,1584.8920000000003,1403.865,554.3019999999999,2388.04,9068.168,47.352000000000004,521.8149999999999,2388.04,8145.140000000001,8.421949999999999,392.8,38.938,23.35726
11,144,96,642.346,1585.3290000000002,1402.886,554.417,2388.037,9068.453,47.364999999999995,521.848,2388.035,8145.3009999999995,8.428360000000001,392.8,38.943,23.345670000000002
11,145,95,642.3309999999999,1585.053,1403.5030000000002,554.384,2388.037,9068.701000000001,47.375,521.773,2388.036,8145.543000000001,8.42769,392.8,38.92999999999999,23.349259999999997
11,146,94,642.341,1585.207,1403.895,554.2839999999999,2388.028,9067.987000000001,47.372,521.812,2388.041,8146.338000000001,8.42746,392.8,38.943,23.32175
11,147,93,642.426,1585.317,1404.308,554.2470000000001,2388.023,9067.538,47.402,521.8190000000001,2388.043,8146.744000000001,8.4262,392.9,38.947,23.327939999999998
11,148,92,642.4100000000001,1586.845,1404.87,554.071,2388.021,9067.554,47.413,521.831,2388.0420000000004,8147.858,8.42575,393.0,38.936,23.325719999999997
11,149,91,642.5120000000001,1587.841,1405.463,554.013,2388.025,9067.572,47.418,521.796,2388.034,8147.286000000002,8.42461,392.9,38.899,23.339570000000002
11,150,90,642.466,1587.4060000000002,1405.565,553.931,2388.025,9068.181,47.418,521.829,2388.043,8147.030000000001,8.425540000000002,392.8,38.909,23.336959999999998
11,151,89,642.55,1587.6100000000001,1405.907,553.961,2388.031,9067.923,47.392,521.8489999999999,2388.044,8146.520000000001,8.42513,392.8,38.92100000000001,23.34028
11,152,88,642.507,1588.476,1405.362,553.833,2388.032,9068.660999999998,47.394,521.796,2388.0530000000003,8147.4580000000005,8.42453,392.9,38.872,23.33399
11,153,87,642.5319999999999,1588.766,1405.986,553.674,2388.04,9068.261,47.382,521.85,2388.062,8147.664,8.42145,393.0,38.878,23.325029999999998
11,154,86,642.554,1589.274,1405.915,553.5989999999999,2388.036,9067.84,47.388999999999996,521.836,2388.0610000000006,8148.211,8.41961,393.0,38.900999999999996,23.32558
11,155,85,642.5289999999999,1589.347,1405.331,553.533,2388.035,9068.016,47.393,521.939,2388.059,8148.7660000000005,8.42031,392.9,38.92100000000001,23.31742
11,156,84,642.5450000000001,1588.9869999999999,1405.201,553.538,2388.0480000000002,9068.448,47.397,521.943,2388.057,8148.3949999999995,8.42037,392.9,38.884,23.32661
11,157,83,642.55,1589.524,1404.6799999999998,553.636,2388.0559999999996,9068.825,47.384,521.978,2388.0510000000004,8148.023999999999,8.421960000000002,393.1,38.914,23.326
11,158,82,642.5350000000001,1589.212,1403.737,553.638,2388.061,9069.358,47.373000000000005,521.9379999999999,2388.0460000000003,8147.826999999999,8.42422,393.1,38.904999999999994,23.32212
11,159,81,642.441,1589.273,1403.826,553.628,2388.0660000000003,9069.298999999999,47.351,521.964,2388.0440000000003,8148.476,8.42605,393.1,38.915000000000006,23.32998
11,160,80,642.517,1589.6689999999999,1404.0729999999999,553.579,2388.065,9069.983,47.373,521.953,2388.0440000000003,8148.9079999999985,8.42937,393.1,38.886,23.33204
11,161,79,642.4559999999999,1589.277,1403.714,553.571,2388.064,9070.624,47.394,521.905,2388.0420000000004,8150.425,8.429359999999999,393.1,38.86900000000001,23.328539999999997
11,162,78,642.4449999999999,1589.474,1403.848,553.598,2388.072,9070.663,47.397,521.821,2388.039,8149.883,8.43021,393.2,38.898,23.33111
11,163,77,642.394,1589.306,1403.076,553.7160000000001,2388.073,9071.351,47.416,521.809,2388.038,8150.311,8.431560000000001,393.1,38.902,23.33477
11,164,76,642.382,1589.405,1402.986,553.7389999999999,2388.0800000000004,9072.331,47.400999999999996,521.7909999999999,2388.035,8150.294,8.43268,393.2,38.892,23.33133
11,165,75,642.414,1590.3139999999999,1403.807,553.741,2388.079,9072.52,47.396,521.749,2388.04,8150.626999999999,8.43617,393.3,38.879,23.33809
11,166,74,642.4530000000001,1590.655,1403.834,553.705,2388.076,9072.869,47.415,521.722,2388.045,8151.590000000001,8.436,393.3,38.894000000000005,23.34218
11,167,73,642.4219999999999,1590.822,1404.2350000000001,553.633,2388.076,9073.02,47.426,521.606,2388.046,8151.702,8.43679,393.1,38.861000000000004,23.34822
11,168,72,642.4929999999999,1589.964,1404.728,553.662,2388.071,9073.014,47.449,521.5939999999999,2388.048,8151.713000000001,8.43761,393.1,38.851000000000006,23.34582
11,169,71,642.535,1588.683,1404.2630000000001,553.644,2388.068,9073.898,47.471,521.5649999999999,2388.0469999999996,8152.4929999999995,8.43705,393.1,38.855000000000004,23.333940000000002
11,170,70,642.45,1588.76,1403.646,553.655,2388.068,9073.689999999999,47.470000000000006,521.5640000000001,2388.05,8152.6900000000005,8.4343,393.2,38.859,23.32767
11,171,69,642.523,1589.3229999999999,1404.743,553.5849999999999,2388.072,9074.345,47.463,521.594,2388.046,8152.393999999998,8.43796,393.0,38.868,23.32411
11,172,68,642.5260000000001,1588.634,1404.6219999999998,553.6200000000001,2388.067,9075.465,47.479,521.641,2388.05,8153.034,8.44084,392.9,38.855000000000004,23.332
11,173,67,642.5530000000001,1588.7469999999998,1405.202,553.644,2388.067,9075.655,47.483000000000004,521.605,2388.052,8153.433,8.437850000000001,392.8,38.83,23.33055
11,174,66,642.534,1588.932,1406.3049999999998,553.6949999999999,2388.0700000000006,9075.810999999998,47.501999999999995,521.566,2388.059,8153.7,8.43989,392.7,38.824,23.34042
11,175,65,642.5690000000001,1588.018,1405.477,553.6899999999999,2388.068,9076.573999999999,47.499,521.569,2388.0609999999997,8154.462000000001,8.43816,392.7,38.815,23.3333
11,176,64,642.538,1588.3980000000001,1406.322,553.6809999999999,2388.0660000000003,9076.421999999999,47.456,521.549,2388.058,8154.349,8.44045,392.8,38.818,23.33336
11,177,63,642.5899999999999,1588.056,1406.086,553.65,2388.0600000000004,9077.318,47.458,521.621,2388.056,8155.056,8.44205,392.8,38.813,23.32208
11,178,62,642.549,1589.466,1406.109,553.64,2388.061,9078.451,47.453,521.645,2388.055,8156.061,8.43918,392.6,38.826,23.330499999999997
11,179,61,642.588,1590.4209999999998,1406.57,553.658,2388.0610000000006,9079.007000000001,47.468,521.601,2388.0600000000004,8155.838000000001,8.443430000000001,392.6,38.824,23.33539
11,180,60,642.682,1590.317,1407.434,553.651,2388.063,9079.58,47.474000000000004,521.596,2388.058,8156.6179999999995,8.44332,392.5,38.803,23.32958
11,181,59,642.638,1590.228,1406.8200000000002,553.679,2388.067,9079.605,47.501999999999995,521.586,2388.068,8157.063,8.442150000000002,392.7,38.778,23.32784
11,182,58,642.652,1590.3780000000002,1406.877,553.595,2388.063,9079.515000000001,47.513,521.567,2388.0660000000003,8157.6,8.4403,392.8,38.785999999999994,23.31175
11,183,57,642.708,1589.909,1406.947,553.513,2388.061,9080.178,47.49300000000001,521.5350000000001,2388.065,8158.039,8.44362,392.9,38.779,23.30522
11,184,56,642.7470000000001,1590.2450000000001,1407.7440000000001,553.3820000000001,2388.058,9081.147,47.523,521.5690000000001,2388.066,8158.652,8.43964,392.9,38.775999999999996,23.298669999999998
11,185,55,642.742,1590.23,1408.862,553.3530000000001,2388.0690000000004,9081.578,47.529,521.5440000000001,2388.059,8158.139999999999,8.44199,393.0,38.789,23.29853
11,186,54,642.765,1590.071,1408.6960000000001,553.3280000000001,2388.074,9083.078000000001,47.563,521.5400000000001,2388.066,8158.576999999999,8.43985,393.0,38.795,23.27847
11,187,53,642.7149999999999,1589.8990000000001,1409.988,553.2790000000001,2388.071,9083.289,47.559000000000005,521.529,2388.071,8159.375,8.44113,393.0,38.805,23.28909
11,188,52,642.757,1590.546,1410.607,553.315,2388.077,9083.013,47.557,521.5020000000001,2388.077,8159.682000000001,8.44469,393.2,38.808,23.28901
11,189,51,642.717,1591.2060000000001,1409.77,553.2610000000001,2388.077,9083.1,47.543,521.499,2388.079,8161.111999999999,8.445319999999999,393.4,38.793,23.28578
11,190,50,642.7,1592.433,1409.422,553.2710000000001,2388.0809999999997,9083.825,47.554,521.496,2388.077,8161.6050000000005,8.447759999999999,393.4,38.819,23.28624
11,191,49,642.687,1592.4879999999998,1410.229,553.1890000000001,2388.0710000000004,9084.339,47.538,521.461,2388.072,8162.569,8.44868,393.4,38.826,23.29492
11,192,48,642.653,1592.442,1411.615,553.203,2388.068,9084.461,47.524,521.452,2388.0739999999996,8163.0419999999995,8.4509,393.4,38.823,23.28336
11,193,47,642.637,1593.159,1412.633,553.237,2388.071,9084.937000000002,47.54899999999999,521.4639999999999,2388.0809999999997,8163.829999999999,8.44919,393.5,38.842999999999996,23.29136
11,194,46,642.655,1592.747,1412.463,553.339,2388.0710000000004,9085.368,47.543,521.483,2388.085,8163.784,8.4548,393.7,38.833,23.291710000000002
11,195,45,642.7080000000001,1593.105,1412.697,553.305,2388.067,9085.92,47.568,521.433,2388.094,8164.705,8.45989,393.6,38.825,23.29326
11,196,44,642.772,1593.5800000000002,1413.386,553.271,2388.065,9085.755,47.605000000000004,521.4159999999999,2388.0899999999997,8165.709000000001,8.46183,393.6,38.81099999999999,23.29498
11,197,43,642.8219999999999,1594.457,1412.45,553.368,2388.076,9086.401000000002,47.617,521.352,2388.0860000000002,8166.216,8.46374,393.5,38.8,23.28123
11,198,42,642.825,1593.989,1412.4850000000001,553.29,2388.074,9087.502,47.637,521.345,2388.084,8166.697,8.46378,393.6,38.799,23.270789999999998
11,199,41,642.855,1593.7350000000001,1412.787,553.281,2388.071,9088.708999999999,47.666,521.3950000000001,2388.083,8166.344,8.464139999999999,393.6,38.799,23.25585
11,200,40,642.863,1593.046,1414.358,553.222,2388.071,9090.168,47.663,521.347,2388.084,8167.3550000000005,8.46651,393.7,38.804,23.256700000000002
11,201,39,642.893,1593.3890000000001,1413.864,553.244,2388.076,9091.833,47.685,521.375,2388.0860000000002,8168.0419999999995,8.46718,393.7,38.821,23.24608
11,202,38,642.95,1594.137,1413.887,553.2230000000001,2388.088,9093.634,47.69799999999999,521.3109999999999,2388.084,8168.790000000001,8.46838,393.8,38.819,23.25175
11,203,37,643.0150000000001,1594.1560000000002,1413.965,553.2270000000001,2388.088,9094.641,47.697,521.3190000000001,2388.079,8169.356,8.47335,393.8,38.80499999999999,23.2457
11,204,36,643.007,1595.096,1413.6,553.092,2388.0950000000003,9094.972,47.681,521.24,2388.072,8170.801000000001,8.473,393.8,38.792,23.23117
11,205,35,643.001,1595.953,1412.662,553.1859999999999,2388.097,9097.057,47.683,521.231,2388.064,8171.997,8.46905,394.0,38.775,23.228609999999996
11,206,34,642.983,1595.795,1412.682,553.1310000000001,2388.097,9098.925,47.656,521.163,2388.063,8172.2970000000005,8.468869999999999,394.0,38.761,23.22927
11,207,33,642.9540000000001,1595.396,1412.792,553.047,2388.087,9100.365,47.658,521.126,2388.0739999999996,8173.607000000001,8.468369999999998,394.3,38.757,23.227089999999997
11,208,32,642.9739999999999,1595.326,1412.6,553.0380000000001,2388.089,9101.451,47.657,521.1270000000001,2388.077,8174.239,8.47002,394.1,38.738,23.22768
11,209,31,642.9780000000001,1595.0949999999998,1413.7199999999998,553.068,2388.0950000000003,9102.471000000001,47.669000000000004,521.128,2388.078,8175.327,8.466460000000001,394.2,38.755,23.22421
11,210,30,643.1049999999999,1595.37,1413.502,553.081,2388.092,9103.079000000002,47.686,521.1,2388.08,8176.088000000001,8.465349999999999,394.2,38.715999999999994,23.21399
11,211,29,643.117,1594.9029999999998,1413.633,553.1049999999999,2388.092,9104.001,47.695,521.061,2388.077,8176.377,8.46711,394.4,38.672000000000004,23.21576
11,212,28,643.1659999999999,1595.5529999999999,1413.632,553.0519999999999,2388.0919999999996,9104.227,47.71,521.1220000000001,2388.0800000000004,8177.2660000000005,8.468720000000001,394.2,38.673,23.212089999999996
11,213,27,643.136,1596.202,1413.808,552.973,2388.091,9104.908,47.733,521.016,2388.088,8178.092,8.46899,394.3,38.675,23.19703
11,214,26,643.159,1595.944,1413.2810000000002,553.019,2388.093,9105.833999999999,47.768,520.982,2388.1000000000004,8178.145999999999,8.46917,394.5,38.676,23.19331
11,215,25,643.1510000000001,1595.219,1414.658,552.9060000000001,2388.095,9106.414,47.767,520.996,2388.106,8178.981,8.46803,394.5,38.685,23.198420000000002
11,216,24,643.155,1595.541,1414.939,552.876,2388.0950000000003,9106.217,47.777,521.011,2388.111,8180.903,8.467789999999999,394.6,38.684000000000005,23.19192
11,217,23,643.196,1595.88,1415.447,552.842,2388.102,9106.628,47.787,521.0020000000001,2388.1099999999997,8181.2429999999995,8.467450000000001,394.4,38.661,23.19946
11,218,22,643.197,1596.68,1415.931,552.7679999999999,2388.101,9108.275,47.80200000000001,520.9759999999999,2388.112,8182.325999999999,8.46664,394.7,38.67,23.19486
11,219,21,643.2090000000001,1597.809,1416.016,552.6949999999999,2388.105,9109.192,47.801,520.862,2388.117,8182.861999999999,8.4686,394.7,38.632999999999996,23.191390000000002
11,220,20,643.118,1598.161,1416.0610000000001,552.636,2388.1079999999997,9110.222,47.815000000000005,520.8389999999999,2388.117,8183.916,8.46804,394.9,38.634,23.18407
11,221,19,643.171,1598.848,1417.1470000000002,552.577,2388.108,9111.839,47.822,520.796,2388.1259999999997,8185.575999999999,8.46534,394.9,38.632999999999996,23.18158
11,222,18,643.1780000000001,1598.278,1417.507,552.568,2388.103,9114.164,47.83,520.763,2388.123,8186.6759999999995,8.466809999999999,395.0,38.604,23.174120000000002
11,223,17,643.208,1597.665,1417.141,552.521,2388.1040000000003,9116.681,47.835,520.8019999999999,2388.119,8187.975,8.468210000000001,395.2,38.607000000000006,23.17739
11,224,16,643.2030000000001,1597.657,1418.73,552.4739999999999,2388.094,9118.681999999999,47.824,520.847,2388.109,8189.613,8.46724,395.2,38.589999999999996,23.185520000000004
11,225,15,643.2070000000001,1598.834,1418.17,552.4759999999999,2388.092,9119.927,47.85,520.768,2388.105,8190.8009999999995,8.47093,395.3,38.57899999999999,23.17046
